key,bid,bid_no,ra_no,items,quantity,department,startdate,enddate,document,status
GEM/2023/B/3566597,4895916,,GEM/2023/B/3566597,"SHAFT SLEEVE,SET OF GASKETS,GLAND PACKING,SERR LOCK WASHER,SET OF FASTENERS,WEAR RING,LANTERN RING,",61,Department of Defence Production,14-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4895916,Technical Evaluated
GEM/2023/B/3594627,4926195,,GEM/2023/B/3594627,Custom Bid for Services - Selection of Insurer for Card Insurance Programme Lost Card Policy and Ca,1,Department of Financial Services,20-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4926195,Technical Evaluated
GEM/2023/B/3593546,4925049,,GEM/2023/B/3593546,Custom Bid for Services - Provision of 03 number of skilled manpower per day for Data Entry at Crew,12,Northern Railway,21-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4925049,Technical Evaluated
GEM/2023/B/3669854,5007939,,GEM/2023/B/3669854,Steel Rod 30.1mm Diameter (OFB (Defence)),1705,Department of Military Affairs,10-07-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/5007939,Technical Evaluated
GEM/2023/B/3590157,4921376,,GEM/2023/B/3590157,Laptop - Notebook,2,Department of Telecommunications (DOT),26-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4921376,Technical Evaluated
GEM/2023/B/3622411,4956296,,GEM/2023/B/3622411,Manpower Outsourcing Services - Minimum wage - Skilled; Admin; Data Entry Operator,1,Department of Revenue,27-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4956296,Technical Evaluated
GEM/2023/B/3598097,4929951,,GEM/2023/B/3598097,Custom Bid for Services - Pest and Rodent Control in Railway passenger coaches maintained at Tinsuk,1,NA,21-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4929951,Technical Evaluated
GEM/2023/B/3627933,4962210,,GEM/2023/B/3627933,"Steel Name Plate 18x8,Steel Name Plate 24x8,Unit Citation History Board Stainless Steel Plate with ",17,Department of Military Affairs,28-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4962210,Technical Evaluated
GEM/2023/B/3588574,4919625,,GEM/2023/B/3588574,Signage Board Including Radium based Work,21,Urban Development and Environment Department,20-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4919625,Technical Evaluated
GEM/2023/B/3534754,4861638,,GEM/2023/B/3534754,DIGITAL CAMERA,112,Home Department Karnataka,06-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4861638,Technical Evaluated
GEM/2023/B/3627444,4961689,,GEM/2023/B/3627444,"Toilet Cleaner 1 litre,Collin Spray 500ML,Phenyl 5L,Dettol Liquid Handwash Dispenser Bottle Pump 20",245,Department of Food and Public Distribution,28-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4961689,Technical Evaluated
GEM/2023/B/3609470,4942082,,GEM/2023/B/3609470,Almirah Steel (V2),120,NA,26-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4942082,Technical Evaluated
GEM/2023/B/3546995,4874771,,GEM/2023/B/3546995,DIFFERENTIAL SOUND SIREN,4,Department of Military Affairs,24-06-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4874771,Technical Evaluated
GEM/2023/B/3639001,4974360,,GEM/2023/B/3639001,"PAPAD,MIX PICKLE,COPRA",635,Department of Military Affairs,02-07-2023,12-07-2023,https://bidplus.gem.gov.in/showbidDocument/4974360,Technical Evaluated
GEM/2023/B/3618033,4951513,,GEM/2023/B/3618033,Fire Resisting Filing Cabinets,23,Department of Financial Services,26-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4951513,Technical Evaluated
GEM/2023/B/3594489,4926051,,GEM/2023/B/3594489,"GASKETS FOR ELECTRICAL EQUIPMENTS-100221711 M0531420807,M0531420409,M0531420506,M0531420603,M053142",1345,NA,30-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4926051,Technical Evaluated
GEM/2023/B/3601291,4933375,,GEM/2023/B/3601291,Antifreeze Coolant as per IS 5759,5250,Department of Defence,22-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933375,Technical Evaluated
GEM/2023/B/3622981,4956900,,GEM/2023/B/3622981,Hearing Aid,15,Department of Military Affairs,29-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4956900,Technical Evaluated
GEM/2023/B/3605846,4938239,,GEM/2023/B/3605846,Modular Toilet,8,Urban Development & Housing Department Bihar,28-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4938239,Technical Evaluated
GEM/2023/B/3630640,4965186,,GEM/2023/B/3630640,Hydraulic Tractor Trailer as per IS 8213,7,Panchayats and Rural Housing Department Gujarat,29-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4965186,Technical Evaluated
GEM/2023/B/3630489,4965024,,GEM/2023/B/3630489,"LED Luminaire (for Road and Street Lights) as per IS 10322, IS 16107, IS 16108, IS 16103, IS 10322",347,Panchayats and Rural Housing Department Gujarat,29-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4965024,Technical Evaluated
GEM/2023/B/3614521,4947630,,GEM/2023/B/3614521,Computer Printers,34,Panchayats and Rural Housing Department Gujarat,25-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4947630,Technical Evaluated
GEM/2023/B/3587474,4918441,,GEM/2023/B/3587474,"Manpower Outsourcing Services - Fixed Remuneration - Admin; Data Entry Operator; Graduate,Manpower ",9,Tribal Development Department Gujarat,19-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4918441,Technical Evaluated
GEM/2023/B/3631792,4966453,,GEM/2023/B/3631792,ALU. ALLOY TUBING 15 MM O/DX 2.5 MM THICK IN M/L OF 918 M. M.,1242,Department of Defence Production,30-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4966453,Technical Evaluated
GEM/2023/B/3492428,4816035,,GEM/2023/B/3492428,Laptop-Notebook,355,Department of Telecommunications (DOT),29-05-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4816035,Technical Evaluated
GEM/2023/B/3415222,4732744,,GEM/2023/B/3415222,Manpower Outsourcing Services - Minimum wage - Skilled; Admin; Administrative Operator or Office As,10,Department of Defence,26-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4732744,Technical Evaluated
GEM/2023/B/3591993,4923393,,GEM/2023/B/3591993,"Chilly as per IS 2322,Clove Whole (Defence),Cumin Whole (Safed Jeera) (Defence),Large Cardamom (Bad",1280,Department of Military Affairs,22-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4923393,Technical Evaluated
GEM/2023/B/3562384,4891422,,GEM/2023/B/3562384,Revolving Chair (Version 2),484,Department of Higher Education,14-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4891422,Technical Evaluated
GEM/2023/B/3619144,4952721,,GEM/2023/B/3619144,"Desktop Computer,Microtec UPS",6,Department of Military Affairs,26-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4952721,Technical Evaluated
GEM/2023/B/3596970,4928734,,GEM/2023/B/3596970,"Target Tin Sheet,Target Tin Sheet",300,Department of Military Affairs,21-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4928734,Technical Evaluated
GEM/2023/B/3596660,4928404,,GEM/2023/B/3596660,AUTOMATIC BARREL LOADER MACHINE,3,Department of Military Affairs,21-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4928404,Technical Evaluated
GEM/2023/B/3455120,4775818,,GEM/2023/B/3455120,Digital Handheld Radio Set,12,Department of Military Affairs,27-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4775818,Technical Evaluated
GEM/2023/B/3614796,4947928,,GEM/2023/B/3614796,RO WATER FILTER PLANT,1,Department of Military Affairs,28-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4947928,Technical Evaluated
GEM/2023/B/3603136,4935325,,GEM/2023/B/3603136,Multifunction Machines MFM,2,Department of Atomic Energy,26-06-2023,07-07-2023,https://bidplus.gem.gov.in/showbidDocument/4935325,Technical Evaluated
GEM/2023/B/3584809,4915530,,GEM/2023/B/3584809,Aluminium (LM-6) Fan Blades (10 Nos/Set),1,Materials Management,23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4915530,Technical Evaluated
GEM/2023/B/3572481,4902243,,GEM/2023/B/3572481,Workstation,10,Department of Defence Research & Development,15-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4902243,Technical Evaluated
GEM/2023/B/3601835,4933935,,GEM/2023/B/3601835,Manpower Outsourcing Services - Minimum wage - Skilled; Others; Crane Operator,2,NA,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933935,Technical Evaluated
GEM/2023/B/3606920,4939370,,GEM/2023/B/3606920,Desktop Computers,3,NA,23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4939370,Technical Evaluated
GEM/2023/B/3601646,4933737,,GEM/2023/B/3601646,File Folder Cover (V2),300,Department of Military Affairs,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933737,Technical Evaluated
GEM/2023/B/3601115,4933189,,GEM/2023/B/3601115,"36992100452IT01,36992100452IT19",400,Department of Heavy Industry,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933189,Technical Evaluated
GEM/2023/B/3549888,4877860,,GEM/2023/B/3549888,"Rock Injector,Rubber,Rubber,Snap Ring,U JOINT ASSY",32,EASTERN COALFIELDS Limited,17-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4877860,Technical Evaluated
GEM/2023/B/3490593,4814059,,GEM/2023/B/3490593,"1000063143_1_72701060140,1000063143_2_72701060130,1000063143_3_72701020130,1000063143_4_72701071120",93,Materials,26-05-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4814059,Technical Evaluated
GEM/2023/B/3607141,4939599,,GEM/2023/B/3607141,First Aid Kit,100,"Mewat Development Agency, Haryana",23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4939599,Technical Evaluated
GEM/2023/B/3599130,4931051,,GEM/2023/B/3599130,Manpower Outsourcing Services - Fixed Remuneration - Admin; Administrative Operator or Office Assis,11,Ladakh Affairs Department Jammu and Kashmir,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4931051,Technical Evaluated
GEM/2023/B/3612089,4944965,,GEM/2023/B/3612089,TARANSPARENT POLYTHENINE BAG HAVING SIZE 460MM(L) X260MM(W) X60 MICRON(T),500,Department of Defence Production,24-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4944965,Technical Evaluated
GEM/2023/B/3585979,4916833,,GEM/2023/B/3585979,"PXI DATA ACQUISITION CARDS,Accessories,Accessories,Accessories,Accessories,Accessories",15,Department of Space,19-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4916833,Technical Evaluated
GEM/2023/B/3579880,4910209,,GEM/2023/B/3579880,Mobile Storage Compactors,1,Public Works Department Maharashtra,16-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4910209,Technical Evaluated
GEM/2023/B/3560028,4888866,,GEM/2023/B/3560028,"ITEM_10_M9243211002_700067305,ITEM_20_M9243100207_700067305",7,NA,29-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4888866,Technical Evaluated
GEM/2023/B/3367292,4680870,,GEM/2023/B/3367292,Customized AMC/CMC for Pre-owned Products - 30kVA Diesel Generator Set with AMF Control Panel; Kirl,1,Department of Atomic Energy,26-05-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4680870,Technical Evaluated
GEM/2023/B/3625835,4959980,,GEM/2023/B/3625835,Split Air Conditioner Including Green AC (V3),2,Department of Higher Education,28-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4959980,Technical Evaluated
GEM/2023/B/3607577,4940051,,GEM/2023/B/3607577,Laptop - Notebook,1,Department of Telecommunications (DOT),23-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4940051,Technical Evaluated
GEM/2023/B/3632397,4967118,,GEM/2023/B/3632397,Manpower Outsourcing Services - Minimum wage - Skilled; Others; Driver - LMV,1,Department of Agricultural Research and Education (DARE),30-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4967118,Technical Evaluated
GEM/2023/B/3632213,4966924,,GEM/2023/B/3632213,"Blazer table cloth,Godrej Locker 40 Litre,Utensils for tea room,Umbrella for office,Halogen Light 5",63,Department of Military Affairs,30-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4966924,Technical Evaluated
GEM/2023/B/3629725,4964205,,GEM/2023/B/3629725,"WASTE INK PAD,PICKUP ROLLER 1020,TRFLON SLEEVE 1020,DVD WRITTER,BTY 12V 7AH",8,Department of Military Affairs,29-06-2023,10-07-2023,https://bidplus.gem.gov.in/showbidDocument/4964205,Technical Evaluated
GEM/2023/B/3606947,4939399,,GEM/2023/B/3606947,Manpower Outsourcing Services - Minimum wage - Unskilled; Others; Mazdoor/Labour,7,Department of Military Affairs,23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4939399,Technical Evaluated
GEM/2023/B/3601184,4933261,,GEM/2023/B/3601184,"SKIRT GUIDE ROLLER, ZSZ003,SKIRT SEALING, ZSZ004,SKIRT COVER PLATE, ZSZ005,SKIRT TIGHTNESS ROD, DLZ",22,Steel Authority of India Limited,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933261,Technical Evaluated
GEM/2023/B/3522748,4848579,,GEM/2023/B/3522748,"FLANGE MS 150MM PLN FACE,FLANGE MS 200MM PLN FACE",1500,Materials Management,11-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4848579,Technical Evaluated
GEM/2023/B/3553039,4881215,,GEM/2023/B/3553039,Proof machined Axle,52,Department of Heavy Industry,10-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4881215,Technical Evaluated
GEM/2023/B/3536070,4863029,,GEM/2023/B/3536070,"Double Drum Plastic dustbin with stand size 200 ltrs capacity,Plastic Dustbin with wheel capacity 8",1720,Department of Defence,06-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4863029,Technical Evaluated
GEM/2023/B/3579943,4910273,,GEM/2023/B/3579943,01 Set of LPG Cooking appliance stainless steel for commercial use_Gas stove Type B cooking range 1,6,Department of Defence,16-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4910273,Technical Evaluated
GEM/2023/B/3547834,4875684,,GEM/2023/B/3547834,Intrinsically Safe Hand Held Device Communicator for HART & FF Instruments,1,OIL INDIA Limited,12-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4875684,Technical Evaluated
GEM/2023/B/3601745,4933843,,GEM/2023/B/3601745,"Aurum RNA isolation Kit,iScript Reverse Transcription Supermix, 100 x 20ul rxns, 400ul,iTaq Univers",8,Department of Higher Education,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933843,Technical Evaluated
GEM/2023/B/3601957,4934065,,GEM/2023/B/3601957,V GUARD Voltage Stabilizer for Electrical Medical Equipments Model vs 400 Capacity 12 Amp working r,17,Department of Military Affairs,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4934065,Technical Evaluated
GEM/2023/B/2963981,4245982,,GEM/2023/B/2963981,"EMMV,OM1,OM2,OM3,OM4,OM5",12,Forests and Environment Department Gujarat,10-01-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4245982,Technical Evaluated
GEM/2023/B/3596729,4928481,,GEM/2023/B/3596729,"Hiring of Consultants - Milestone/Deliverable Based - As per ATC; Energy (Oil, Gas, Power, Renewabl",1,Bharat Petroleum Corporation Ltd,21-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4928481,Technical Evaluated
GEM/2023/B/3567771,4897175,,GEM/2023/B/3567771,"Portable ECG,Ophthalmoscope,ICU Beds,Emergency Cart,Ventilator Invasive,C Pap Bi Pap Machine,High F",4438,NA,14-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4897175,Technical Evaluated
GEM/2023/B/3549167,4877096,,GEM/2023/B/3549167,24PORT ETHERNET SWITCH_Schedule 1 _ Item_10_M9630050560_700067323,30,NA,20-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4877096,Technical Evaluated
GEM/2023/B/3515584,4840953,,GEM/2023/B/3515584,"LARGE SCREEN DISPLAY,SCANNER,SCANNER FLATBED A4 SIZE,DIGITAL MEDIA ENCODER DMS DME 1000,MULTIMEDIA ",10,Department of Defence,14-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4840953,Technical Evaluated
GEM/2023/B/3600253,4932265,,GEM/2023/B/3600253,"CABLE,ARM,4CX2.5MM2,CU,CABLE,ARM,4CX16MM2,AL,CABLE,ARM,AYWY4CX25MM2,CABLE,CU,3CX2.5MM2,FLEXIBLE,CAB",7200,NA,22-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4932265,Technical Evaluated
GEM/2023/B/3528375,4854654,,GEM/2023/B/3528375,Deep Freezeer -80 Degree (Department of Medical Gastroenterology),1,Medical Education Department Uttar Pradesh,05-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4854654,Technical Evaluated
GEM/2023/B/3607874,4940375,,GEM/2023/B/3607874,Portable Single Operated Rectifier Type DC Arc Welding Set Suitable for Manual Arc Welding Process ,1,NA,23-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4940375,Technical Evaluated
GEM/2023/B/3579995,4910329,,GEM/2023/B/3579995,Custom Bid for Services - ----,1,Department of Revenue,16-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4910329,Technical Evaluated
GEM/2023/B/3559991,4888829,,GEM/2023/B/3559991,Microwave Synthesis System,1,Department of Defence Research & Development,20-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4888829,Technical Evaluated
GEM/2023/B/3564242,4893415,,GEM/2023/B/3564242,Liquid Nitrogen Tank with 250 litre capacity,2,Higher Education Department Kerala,14-06-2023,05-07-2023,https://bidplus.gem.gov.in/showbidDocument/4893415,Technical Evaluated
GEM/2023/B/3599635,4931586,,GEM/2023/B/3599635,"Workstation,Computers PC All in one,Printers,Wall Mount Monitor,UPS",52,NA,21-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4931586,Technical Evaluated
GEM/2023/B/3605439,4937789,,GEM/2023/B/3605439,"Carpenter Tool Kit Stanley Set of 7 pieces,Taparia Socket Set S14HXL,Plumber tool kit Stanley set o",26,Department of Military Affairs,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4937789,Technical Evaluated
GEM/2023/B/3596904,4928664,,GEM/2023/B/3596904,Orbital Shaking Incubators,1,Department of Atomic Energy,23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4928664,Technical Evaluated
GEM/2023/B/3601811,4933910,,GEM/2023/B/3601811,wagon security seal,60000,Department of Food and Public Distribution,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933910,Technical Evaluated
GEM/2023/B/3598718,4930619,,GEM/2023/B/3598718,DSLR Camera Lens,1,Department of Atomic Energy,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4930619,Technical Evaluated
GEM/2023/B/3607110,4939567,,GEM/2023/B/3607110,Mechanical Operated Tyre Buster,2,Department of Military Affairs,23-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4939567,Technical Evaluated
GEM/2023/B/3601628,4933719,,GEM/2023/B/3601628,"M1042527,M1042528,M1042529",190,NA,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933719,Technical Evaluated
GEM/2023/B/3580894,4911281,,GEM/2023/B/3580894,Manpower Outsourcing Services - Minimum wage - Unskilled; Others; Mazdoor/Labour,3,Department of Defence,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4911281,Technical Evaluated
GEM/2023/B/3601828,4933928,,GEM/2023/B/3601828,electrode solutions or creams or ecg jelly,2000,NA,22-06-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4933928,Technical Evaluated
GEM/2023/B/3498205,4822241,,GEM/2023/B/3498205,Custom Bid for Services - Upgradation of old and obsolete drive and controller of Tube bending Mach,1,Department of Defence Production,27-05-2023,03-07-2023,https://bidplus.gem.gov.in/showbidDocument/4822241,Technical Evaluated
